LINE 225 : 2020-06-16 14:56:15,231 [DEBUG   ] Starting new HTTP connection (1): amp.pharm.mssm.edu:80
LINE 1271: 2020-06-16 14:56:19,385 [DEBUG   ] findfont: score(<Font 'Microsoft PhagsPa' (phagspa.ttf) normal normal 400 normal>) = 11.05
LINE 1271: 2020-06-16 14:56:19,385 [DEBUG   ] findfont: score(<Font 'Sitka Small' (SitkaI.ttc) italic normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,385 [DEBUG   ] findfont: score(<Font 'Lucida Fax' (LFAXI.TTF) italic normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,385 [DEBUG   ] findfont: score(<Font 'Calisto MT' (CALISTI.TTF) italic normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,385 [DEBUG   ] findfont: score(<Font 'Segoe Script' (segoesc.ttf) normal normal 400 normal>) = 11.05
LINE 1294: 2020-06-16 14:56:19,385 [DEBUG   ] findfont: Matching :family=DejaVu Sans:style=italic:variant=normal:weight=normal:stretch=normal:size=10.0 to DejaVu Sans ('C:\\Users\\jmjun\\anaconda3\\envs\\theraTF\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans-Oblique.ttf') with score of 0.150000.
LINE 1259: 2020-06-16 14:56:19,386 [DEBUG   ] findfont: Matching :family=DejaVu Sans:style=normal:variant=normal:weight=bold:stretch=normal:size=10.0.
LINE 1271: 2020-06-16 14:56:19,386 [DEBUG   ] findfont: score(<Font 'cmss10' (cmss10.ttf) normal normal 400 normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,386 [DEBUG   ] findfont: score(<Font 'STIXSizeFiveSym' (STIXSizFiveSymReg.ttf) normal normal regular normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,386 [DEBUG   ] findfont: score(<Font 'DejaVu Sans Display' (DejaVuSansDisplay.ttf) normal normal 400 normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,386 [DEBUG   ] findfont: score(<Font 'STIXSizeOneSym' (STIXSizOneSymReg.ttf) normal normal regular normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,386 [DEBUG   ] findfont: score(<Font 'cmsy10' (cmsy10.ttf) normal normal 400 normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,386 [DEBUG   ] findfont: score(<Font 'cmb10' (cmb10.ttf) normal normal 400 normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,386 [DEBUG   ] findfont: score(<Font 'cmr10' (cmr10.ttf) normal normal 400 normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,386 [DEBUG   ] findfont: score(<Font 'STIXSizeTwoSym' (STIXSizTwoSymBol.ttf) normal normal bold normal>) = 10.0
LINE 1271: 2020-06-16 14:56:19,386 [DEBUG   ] findfont: score(<Font 'STIXSizeThreeSym' (STIXSizThreeSymReg.ttf) normal normal regular normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,386 [DEBUG   ] findfont: score(<Font 'DejaVu Sans Mono' (DejaVuSansMono-Oblique.ttf) oblique normal 400 normal>) = 11.335
LINE 1271: 2020-06-16 14:56:19,386 [DEBUG   ] findfont: score(<Font 'STIXGeneral' (STIXGeneralItalic.ttf) italic normal 400 normal>) = 11.335
LINE 1271: 2020-06-16 14:56:19,386 [DEBUG   ] findfont: score(<Font 'cmex10' (cmex10.ttf) normal normal 400 normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,386 [DEBUG   ] findfont: score(<Font 'STIXNonUnicode' (STIXNonUni.ttf) normal normal regular normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,386 [DEBUG   ] findfont: score(<Font 'STIXSizeThreeSym' (STIXSizThreeSymBol.ttf) normal normal bold normal>) = 10.0
LINE 1271: 2020-06-16 14:56:19,387 [DEBUG   ] findfont: score(<Font 'STIXSizeFourSym' (STIXSizFourSymReg.ttf) normal normal regular normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,387 [DEBUG   ] findfont: score(<Font 'STIXNonUnicode' (STIXNonUniIta.ttf) italic normal 400 normal>) = 11.335
LINE 1271: 2020-06-16 14:56:19,387 [DEBUG   ] findfont: score(<Font 'STIXSizeFourSym' (STIXSizFourSymBol.ttf) normal normal bold normal>) = 10.0
LINE 1271: 2020-06-16 14:56:19,387 [DEBUG   ] findfont: score(<Font 'DejaVu Sans' (DejaVuSans-Bold.ttf) normal normal bold normal>) = 0.0
LINE 1294: 2020-06-16 14:56:19,387 [DEBUG   ] findfont: Matching :family=DejaVu Sans:style=normal:variant=normal:weight=bold:stretch=normal:size=10.0 to DejaVu Sans ('C:\\Users\\jmjun\\anaconda3\\envs\\theraTF\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans-Bold.ttf') with score of 0.000000.
LINE 1259: 2020-06-16 14:56:19,387 [DEBUG   ] findfont: Matching :family=DejaVu Sans Mono:style=normal:variant=normal:weight=normal:stretch=normal:size=10.0.
LINE 1271: 2020-06-16 14:56:19,387 [DEBUG   ] findfont: score(<Font 'cmss10' (cmss10.ttf) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,387 [DEBUG   ] findfont: score(<Font 'STIXSizeFiveSym' (STIXSizFiveSymReg.ttf) normal normal regular normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,387 [DEBUG   ] findfont: score(<Font 'DejaVu Sans Display' (DejaVuSansDisplay.ttf) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,387 [DEBUG   ] findfont: score(<Font 'STIXSizeOneSym' (STIXSizOneSymReg.ttf) normal normal regular normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,387 [DEBUG   ] findfont: score(<Font 'cmsy10' (cmsy10.ttf) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,387 [DEBUG   ] findfont: score(<Font 'cmb10' (cmb10.ttf) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,388 [DEBUG   ] findfont: score(<Font 'cmr10' (cmr10.ttf) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,388 [DEBUG   ] findfont: score(<Font 'STIXSizeTwoSym' (STIXSizTwoSymBol.ttf) normal normal bold normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,388 [DEBUG   ] findfont: score(<Font 'STIXSizeThreeSym' (STIXSizThreeSymReg.ttf) normal normal regular normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,388 [DEBUG   ] findfont: score(<Font 'DejaVu Sans Mono' (DejaVuSansMono-Oblique.ttf) oblique normal 400 normal>) = 1.05
LINE 1271: 2020-06-16 14:56:19,388 [DEBUG   ] findfont: score(<Font 'STIXGeneral' (STIXGeneralItalic.ttf) italic normal 400 normal>) = 11.05
LINE 1271: 2020-06-16 14:56:19,388 [DEBUG   ] findfont: score(<Font 'cmex10' (cmex10.ttf) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,388 [DEBUG   ] findfont: score(<Font 'STIXNonUnicode' (STIXNonUni.ttf) normal normal regular normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,388 [DEBUG   ] findfont: score(<Font 'STIXSizeThreeSym' (STIXSizThreeSymBol.ttf) normal normal bold normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,388 [DEBUG   ] findfont: score(<Font 'STIXSizeFourSym' (STIXSizFourSymReg.ttf) normal normal regular normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,388 [DEBUG   ] findfont: score(<Font 'STIXNonUnicode' (STIXNonUniIta.ttf) italic normal 400 normal>) = 11.05
LINE 1271: 2020-06-16 14:56:19,388 [DEBUG   ] findfont: score(<Font 'STIXSizeFourSym' (STIXSizFourSymBol.ttf) normal normal bold normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,388 [DEBUG   ] findfont: score(<Font 'DejaVu Sans' (DejaVuSans-Bold.ttf) normal normal bold normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,388 [DEBUG   ] findfont: score(<Font 'cmtt10' (cmtt10.ttf) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,388 [DEBUG   ] findfont: score(<Font 'STIXNonUnicode' (STIXNonUniBolIta.ttf) italic normal bold normal>) = 11.335
LINE 1271: 2020-06-16 14:56:19,388 [DEBUG   ] findfont: score(<Font 'STIXGeneral' (STIXGeneralBol.ttf) normal normal bold normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,388 [DEBUG   ] findfont: score(<Font 'STIXSizeOneSym' (STIXSizOneSymBol.ttf) normal normal bold normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,388 [DEBUG   ] findfont: score(<Font 'DejaVu Sans' (DejaVuSans-Oblique.ttf) oblique normal 400 normal>) = 11.05
LINE 1271: 2020-06-16 14:56:19,388 [DEBUG   ] findfont: score(<Font 'DejaVu Sans' (DejaVuSans.ttf) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,389 [DEBUG   ] findfont: score(<Font 'STIXNonUnicode' (STIXNonUniBol.ttf) normal normal bold normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,389 [DEBUG   ] findfont: score(<Font 'DejaVu Sans Mono' (DejaVuSansMono-Bold.ttf) normal normal bold normal>) = 0.33499999999999996
LINE 1271: 2020-06-16 14:56:19,389 [DEBUG   ] findfont: score(<Font 'DejaVu Serif Display' (DejaVuSerifDisplay.ttf) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,389 [DEBUG   ] findfont: score(<Font 'STIXSizeTwoSym' (STIXSizTwoSymReg.ttf) normal normal regular normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,389 [DEBUG   ] findfont: score(<Font 'DejaVu Serif' (DejaVuSerif-Italic.ttf) italic normal 400 normal>) = 11.05
LINE 1271: 2020-06-16 14:56:19,389 [DEBUG   ] findfont: score(<Font 'STIXGeneral' (STIXGeneral.ttf) normal normal regular normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,389 [DEBUG   ] findfont: score(<Font 'cmmi10' (cmmi10.ttf) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,389 [DEBUG   ] findfont: score(<Font 'STIXGeneral' (STIXGeneralBolIta.ttf) italic normal bold normal>) = 11.335
LINE 1271: 2020-06-16 14:56:19,389 [DEBUG   ] findfont: score(<Font 'DejaVu Serif' (DejaVuSerif-Bold.ttf) normal normal bold normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,389 [DEBUG   ] findfont: score(<Font 'DejaVu Serif' (DejaVuSerif.ttf) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,389 [DEBUG   ] findfont: score(<Font 'DejaVu Sans' (DejaVuSans-BoldOblique.ttf) oblique normal bold normal>) = 11.335
LINE 1271: 2020-06-16 14:56:19,389 [DEBUG   ] findfont: score(<Font 'DejaVu Sans Mono' (DejaVuSansMono-BoldOblique.ttf) oblique normal bold normal>) = 1.335
LINE 1271: 2020-06-16 14:56:19,389 [DEBUG   ] findfont: score(<Font 'DejaVu Sans Mono' (DejaVuSansMono.ttf) normal normal 400 normal>) = 0.05
LINE 1271: 2020-06-16 14:56:19,389 [DEBUG   ] findfont: score(<Font 'DejaVu Serif' (DejaVuSerif-BoldItalic.ttf) italic normal bold normal>) = 11.335
LINE 1271: 2020-06-16 14:56:19,389 [DEBUG   ] findfont: score(<Font 'Colonna MT' (COLONNA.TTF) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,389 [DEBUG   ] findfont: score(<Font 'MHunmin' (MH.TTF) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,389 [DEBUG   ] findfont: score(<Font 'Consolas' (consola.ttf) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,390 [DEBUG   ] findfont: score(<Font 'Gill Sans MT' (GILBI___.TTF) italic normal bold normal>) = 11.335
LINE 1271: 2020-06-16 14:56:19,390 [DEBUG   ] findfont: score(<Font 'Franklin Gothic Demi' (FRADMIT.TTF) italic normal demi normal>) = 11.24
LINE 1271: 2020-06-16 14:56:19,390 [DEBUG   ] findfont: score(<Font 'Harrington' (HARNGTON.TTF) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,390 [DEBUG   ] findfont: score(<Font 'Lucida Sans' (LSANSD.TTF) normal normal roman normal>) = 10.145
LINE 1271: 2020-06-16 14:56:19,390 [DEBUG   ] findfont: score(<Font 'Franklin Gothic Book' (FRABK.TTF) normal normal book normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,390 [DEBUG   ] findfont: score(<Font 'Lucida Sans' (LSANSI.TTF) italic normal 400 normal>) = 11.05
LINE 1271: 2020-06-16 14:56:19,390 [DEBUG   ] findfont: score(<Font 'Magic R' (HMKMMAG.TTF) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,390 [DEBUG   ] findfont: score(<Font 'Bauhaus 93' (BAUHS93.TTF) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,390 [DEBUG   ] findfont: score(<Font 'Cambria' (cambriai.ttf) italic normal 400 normal>) = 11.05
LINE 1271: 2020-06-16 14:56:19,390 [DEBUG   ] findfont: score(<Font 'Segoe UI' (seguisbi.ttf) italic normal semibold normal>) = 11.24
LINE 1271: 2020-06-16 14:56:19,390 [DEBUG   ] findfont: score(<Font 'Tw Cen MT Condensed' (TCCB____.TTF) normal normal bold condensed>) = 10.535
LINE 1271: 2020-06-16 14:56:19,390 [DEBUG   ] findfont: score(<Font 'Georgia' (georgiaz.ttf) italic normal bold normal>) = 11.335
LINE 1271: 2020-06-16 14:56:19,390 [DEBUG   ] findfont: score(<Font 'MSugiJeong' (MN.TTF) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,390 [DEBUG   ] findfont: score(<Font 'Arial' (ARIALN.TTF) normal normal 400 condensed>) = 10.25
LINE 1271: 2020-06-16 14:56:19,390 [DEBUG   ] findfont: score(<Font 'Courier New' (courbd.ttf) normal normal bold normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,390 [DEBUG   ] findfont: score(<Font 'Segoe UI' (segoeui.ttf) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,390 [DEBUG   ] findfont: score(<Font 'Rockwell' (ROCK.TTF) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,390 [DEBUG   ] findfont: score(<Font 'Wingdings 3' (WINGDNG3.TTF) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,391 [DEBUG   ] findfont: score(<Font 'Times New Roman' (times.ttf) normal normal roman normal>) = 10.145
LINE 1271: 2020-06-16 14:56:19,391 [DEBUG   ] findfont: score(<Font 'Lucida Sans Typewriter' (LTYPE.TTF) normal normal regular normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,391 [DEBUG   ] findfont: score(<Font 'Vivaldi' (VIVALDII.TTF) italic normal 400 normal>) = 11.05
LINE 1271: 2020-06-16 14:56:19,391 [DEBUG   ] findfont: score(<Font 'Arial' (arial.ttf) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,391 [DEBUG   ] findfont: score(<Font 'Bodoni MT' (BOD_BLAI.TTF) italic normal black normal>) = 11.525
LINE 1271: 2020-06-16 14:56:19,391 [DEBUG   ] findfont: score(<Font 'Segoe UI' (segoeuiz.ttf) italic normal bold normal>) = 11.335
LINE 1271: 2020-06-16 14:56:19,391 [DEBUG   ] findfont: score(<Font 'HCR Dotum' (HANDotum.ttf) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,391 [DEBUG   ] findfont: score(<Font 'Arial' (ariblk.ttf) normal normal black normal>) = 10.525
LINE 1271: 2020-06-16 14:56:19,391 [DEBUG   ] findfont: score(<Font 'Consolas' (consolaz.ttf) italic normal bold normal>) = 11.335
LINE 1271: 2020-06-16 14:56:19,391 [DEBUG   ] findfont: score(<Font 'Jokerman' (JOKERMAN.TTF) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,391 [DEBUG   ] findfont: score(<Font 'HYPMokGak-Bold' (H2MKPB.TTF) normal normal bold normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,391 [DEBUG   ] findfont: score(<Font 'Franklin Gothic Heavy' (FRAHVIT.TTF) italic normal heavy normal>) = 11.43
LINE 1271: 2020-06-16 14:56:19,391 [DEBUG   ] findfont: score(<Font 'Sylfaen' (sylfaen.ttf) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,391 [DEBUG   ] findfont: score(<Font 'Times New Roman' (timesi.ttf) italic normal roman normal>) = 11.145
LINE 1271: 2020-06-16 14:56:19,391 [DEBUG   ] findfont: score(<Font 'HYMyeongJo-Extra' (H2MJRE.TTF) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,391 [DEBUG   ] findfont: score(<Font 'Perpetua' (PER_____.TTF) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,391 [DEBUG   ] findfont: score(<Font 'Trebuchet MS' (trebuc.ttf) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,392 [DEBUG   ] findfont: score(<Font 'Bell MT' (BELL.TTF) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,392 [DEBUG   ] findfont: score(<Font 'Lucida Sans' (LSANSDI.TTF) italic normal demibold normal>) = 11.24
LINE 1271: 2020-06-16 14:56:19,392 [DEBUG   ] findfont: score(<Font 'Vladimir Script' (VLADIMIR.TTF) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,392 [DEBUG   ] findfont: score(<Font 'HCR Dotum Ext' (HANDotumExt.ttf) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,392 [DEBUG   ] findfont: score(<Font 'Microsoft JhengHei' (msjhl.ttc) normal normal light normal>) = 10.24
LINE 1271: 2020-06-16 14:56:19,392 [DEBUG   ] findfont: score(<Font 'Franklin Gothic Heavy' (FRAHV.TTF) normal normal heavy normal>) = 10.43
LINE 1271: 2020-06-16 14:56:19,392 [DEBUG   ] findfont: score(<Font 'Sitka Small' (SitkaZ.ttc) italic normal bold normal>) = 11.335
LINE 1271: 2020-06-16 14:56:19,392 [DEBUG   ] findfont: score(<Font 'Tw Cen MT' (TCM_____.TTF) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,392 [DEBUG   ] findfont: score(<Font 'Book Antiqua' (BKANT.TTF) normal normal book normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,392 [DEBUG   ] findfont: score(<Font 'Rockwell Condensed' (ROCC____.TTF) normal normal 400 condensed>) = 10.25
LINE 1271: 2020-06-16 14:56:19,392 [DEBUG   ] findfont: score(<Font 'Old English Text MT' (OLDENGL.TTF) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,392 [DEBUG   ] findfont: score(<Font 'Sitka Small' (SitkaB.ttc) normal normal bold normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,392 [DEBUG   ] findfont: score(<Font 'Myanmar Text' (mmrtextb.ttf) normal normal bold normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,392 [DEBUG   ] findfont: score(<Font 'Ami R' (HMKMAMI.TTF) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,392 [DEBUG   ] findfont: score(<Font 'Segoe Script' (segoescb.ttf) normal normal bold normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,392 [DEBUG   ] findfont: score(<Font 'Haettenschweiler' (HATTEN.TTF) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,392 [DEBUG   ] findfont: score(<Font 'Footlight MT Light' (FTLTLT.TTF) normal normal light normal>) = 10.24
LINE 1271: 2020-06-16 14:56:19,392 [DEBUG   ] findfont: score(<Font 'Lucida Bright' (LBRITE.TTF) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,393 [DEBUG   ] findfont: score(<Font 'Cooper Black' (COOPBL.TTF) normal normal black normal>) = 10.525
LINE 1271: 2020-06-16 14:56:19,393 [DEBUG   ] findfont: score(<Font 'Imprint MT Shadow' (IMPRISHA.TTF) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,393 [DEBUG   ] findfont: score(<Font 'Gill Sans MT' (GILB____.TTF) normal normal bold normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,393 [DEBUG   ] findfont: score(<Font 'Gill Sans Ultra Bold' (GILSANUB.TTF) normal normal bold normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,393 [DEBUG   ] findfont: score(<Font 'Arial' (arialbd.ttf) normal normal bold normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,393 [DEBUG   ] findfont: score(<Font 'Calibri' (calibrii.ttf) italic normal 400 normal>) = 11.05
LINE 1271: 2020-06-16 14:56:19,393 [DEBUG   ] findfont: score(<Font 'Century Schoolbook' (SCHLBKBI.TTF) italic normal book normal>) = 11.05
LINE 1271: 2020-06-16 14:56:19,393 [DEBUG   ] findfont: score(<Font 'Showcard Gothic' (SHOWG.TTF) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,393 [DEBUG   ] findfont: score(<Font 'Comic Sans MS' (comicbd.ttf) normal normal bold normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,393 [DEBUG   ] findfont: score(<Font 'Lucida Handwriting' (LHANDW.TTF) italic normal 400 normal>) = 11.05
LINE 1271: 2020-06-16 14:56:19,393 [DEBUG   ] findfont: score(<Font 'Maiandra GD' (MAIAN.TTF) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,393 [DEBUG   ] findfont: score(<Font 'Candara' (Candarai.ttf) italic normal 400 normal>) = 11.05
LINE 1271: 2020-06-16 14:56:19,393 [DEBUG   ] findfont: score(<Font 'HYGraphic-Medium' (H2GPRM.TTF) normal normal medium normal>) = 10.145
LINE 1271: 2020-06-16 14:56:19,393 [DEBUG   ] findfont: score(<Font 'Bradley Hand ITC' (BRADHITC.TTF) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,393 [DEBUG   ] findfont: score(<Font 'Lucida Sans' (LSANS.TTF) normal normal regular normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,393 [DEBUG   ] findfont: score(<Font 'Headline R' (HMKMRHD.TTF) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,393 [DEBUG   ] findfont: score(<Font 'Microsoft YaHei' (msyhbd.ttc) normal normal bold normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,393 [DEBUG   ] findfont: score(<Font 'MJemokGothic' (MK.TTF) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,394 [DEBUG   ] findfont: score(<Font 'Segoe MDL2 Assets' (segmdl2.ttf) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,394 [DEBUG   ] findfont: score(<Font 'Impact' (impact.ttf) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,394 [DEBUG   ] findfont: score(<Font 'Tahoma' (tahomabd.ttf) normal normal bold normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,394 [DEBUG   ] findfont: score(<Font 'Verdana' (verdanab.ttf) normal normal bold normal>) = 10.335
LINE 1271: 2020-06-16 14:56:19,394 [DEBUG   ] findfont: score(<Font 'Gigi' (GIGI.TTF) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,394 [DEBUG   ] findfont: score(<Font 'Algerian' (ALGER.TTF) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,394 [DEBUG   ] findfont: score(<Font 'Marlett' (marlett.ttf) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,394 [DEBUG   ] findfont: score(<Font 'MingLiU-ExtB' (mingliub.ttc) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,394 [DEBUG   ] findfont: score(<Font 'HYPost-Medium' (H2PORM.TTF) normal normal medium normal>) = 10.145
LINE 1271: 2020-06-16 14:56:19,394 [DEBUG   ] findfont: score(<Font 'HYGothic-Medium' (H2GTRM.TTF) normal normal medium normal>) = 10.145
LINE 1271: 2020-06-16 14:56:19,394 [DEBUG   ] findfont: score(<Font 'Lucida Fax' (LFAXD.TTF) normal normal demibold normal>) = 10.24
LINE 1271: 2020-06-16 14:56:19,394 [DEBUG   ] findfont: score(<Font 'Brush Script MT' (BRUSHSCI.TTF) italic normal 400 normal>) = 11.05
LINE 1271: 2020-06-16 14:56:19,394 [DEBUG   ] findfont: score(<Font 'Pristina' (PRISTINA.TTF) normal normal 400 normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,394 [DEBUG   ] findfont: score(<Font 'Lucida Fax' (LFAX.TTF) normal normal regular normal>) = 10.05
LINE 1271: 2020-06-16 14:56:19,394 [DEBUG   ] findfont: score(<Font 'Segoe UI' (segoeuisl.ttf) normal normal light normal>) = 10.24
LINE 1271: 2020-06-16 14:56:19,394 [DEBUG   ] findfont: score(<Font 'Juice ITC' (JUICE___.TTF) normal normal 400 normal>) = 10.05
